name,location,categories,rating,price,Type,latitude,longitude,free_bikes
The Joint,"000963 - Bankside Mix, Bankside","[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,£,Restaurant,51.50581776,-0.100186337,37
Smoke & Salt,"000963 - Bankside Mix, Bankside","[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,,Restaurant,51.50581776,-0.100186337,37
The Laundry Brixton,"000963 - Bankside Mix, Bankside","[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,,Restaurant,51.50581776,-0.100186337,37
The Half Moon,"000963 - Bankside Mix, Bankside","[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,££,Restaurant,51.50581776,-0.100186337,37
Franco Manca,"000963 - Bankside Mix, Bankside","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,£,Restaurant,51.50581776,-0.100186337,37
Bánh Bánh,"000963 - Bankside Mix, Bankside","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,,Restaurant,51.50581776,-0.100186337,37
Mamalan,"000963 - Bankside Mix, Bankside","[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,£,Restaurant,51.50581776,-0.100186337,37
Jalisco,"000963 - Bankside Mix, Bankside","[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,£,Restaurant,51.50581776,-0.100186337,37
Honest Burgers Brixton,"000963 - Bankside Mix, Bankside","[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,£,Restaurant,51.50581776,-0.100186337,37
Koi Ramen Bar,"000963 - Bankside Mix, Bankside","[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,£,Restaurant,51.50581776,-0.100186337,37
Lime,"000963 - Bankside Mix, Bankside","[{'alias': 'caribbean', 'title': 'Caribbean'}]",5.0,£,Restaurant,51.50581776,-0.100186337,37
Llewelyn's,"000963 - Bankside Mix, Bankside","[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,,Restaurant,51.50581776,-0.100186337,37
The Rum Kitchen,"000963 - Bankside Mix, Bankside","[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,££,Restaurant,51.50581776,-0.100186337,37
Kennington Lane Cafe,"300206 - Saltoun Road, Brixton","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,£,Restaurant,51.460232,-0.11537509,35
Daebak,"300206 - Saltoun Road, Brixton","[{'alias': 'korean', 'title': 'Korean'}]",4.0,,Restaurant,51.460232,-0.11537509,35
Riverside Cafe,"300206 - Saltoun Road, Brixton","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,££,Restaurant,51.460232,-0.11537509,35
Waterfront London,"300206 - Saltoun Road, Brixton","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,,Restaurant,51.460232,-0.11537509,35
Duchy Arms,"300206 - Saltoun Road, Brixton","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.5,,Restaurant,51.460232,-0.11537509,35
Vanilla Black Coffee and Books,"300206 - Saltoun Road, Brixton","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'usedbooks', 'title': 'Used Bookstore'}]",4.5,£,Restaurant,51.460232,-0.11537509,35
"Amici Mediterranean and Doost Persian Bar, Grill & Delicatessen","300206 - Saltoun Road, Brixton","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,££,Restaurant,51.460232,-0.11537509,35
Zeitgeist,"300206 - Saltoun Road, Brixton","[{'alias': 'german', 'title': 'German'}]",4.0,££,Restaurant,51.460232,-0.11537509,35
Bonnington Café,"300206 - Saltoun Road, Brixton","[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,£,Restaurant,51.460232,-0.11537509,35
Queens Head Cafe,"300206 - Saltoun Road, Brixton","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,,Restaurant,51.460232,-0.11537509,35
Mumbai Delight,"300206 - Saltoun Road, Brixton","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,££,Restaurant,51.460232,-0.11537509,35
Italo,"300206 - Saltoun Road, Brixton","[{'alias': 'delis', 'title': 'Delis'}]",4.5,££,Restaurant,51.460232,-0.11537509,35
Kuma,"300206 - Saltoun Road, Brixton","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,,Restaurant,51.460232,-0.11537509,35
Cafe Van Gogh,"300206 - Saltoun Road, Brixton","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'vegan', 'title': 'Vegan'}]",5.0,,Restaurant,51.460232,-0.11537509,35
Gandhi's,"300206 - Saltoun Road, Brixton","[{'alias': 'indpak', 'title': 'Indian'}]",4.0,££,Restaurant,51.460232,-0.11537509,35
The Rose,"300206 - Saltoun Road, Brixton","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,££,Restaurant,51.460232,-0.11537509,35
Doost,"300206 - Saltoun Road, Brixton","[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,£££,Restaurant,51.460232,-0.11537509,35
Lucky Fish Bar,"300206 - Saltoun Road, Brixton","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,,Restaurant,51.460232,-0.11537509,35
Viet Box,"300206 - Saltoun Road, Brixton","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,,Restaurant,51.460232,-0.11537509,35
Rex Whistler Restaurant at Tate Britain,"300206 - Saltoun Road, Brixton","[{'alias': 'british', 'title': 'British'}]",4.5,£££,Restaurant,51.460232,-0.11537509,35
"Amici Mediterranean and Doost Persian Bar, Grill & Delicatessen","001073 - Kennington Road Post Office, Oval","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,££,Restaurant,51.48478899,-0.110683213,8
Kennington Lane Cafe,"001073 - Kennington Road Post Office, Oval","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,£,Restaurant,51.48478899,-0.110683213,8
Kuma,"001073 - Kennington Road Post Office, Oval","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,,Restaurant,51.48478899,-0.110683213,8
Vanilla Black Coffee and Books,"001073 - Kennington Road Post Office, Oval","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'usedbooks', 'title': 'Used Bookstore'}]",4.5,£,Restaurant,51.48478899,-0.110683213,8
Doost,"001073 - Kennington Road Post Office, Oval","[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,£££,Restaurant,51.48478899,-0.110683213,8
Duchy Arms,"001073 - Kennington Road Post Office, Oval","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.5,,Restaurant,51.48478899,-0.110683213,8
Gandhi's,"001073 - Kennington Road Post Office, Oval","[{'alias': 'indpak', 'title': 'Indian'}]",4.0,££,Restaurant,51.48478899,-0.110683213,8
Daebak,"001073 - Kennington Road Post Office, Oval","[{'alias': 'korean', 'title': 'Korean'}]",4.0,,Restaurant,51.48478899,-0.110683213,8
Zeitgeist,"001073 - Kennington Road Post Office, Oval","[{'alias': 'german', 'title': 'German'}]",4.0,££,Restaurant,51.48478899,-0.110683213,8
Oaka At The Mansion House,"001073 - Kennington Road Post Office, Oval","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,££,Restaurant,51.48478899,-0.110683213,8
Riverside Cafe,"001073 - Kennington Road Post Office, Oval","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,££,Restaurant,51.48478899,-0.110683213,8
Queens Head Cafe,"001073 - Kennington Road Post Office, Oval","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,,Restaurant,51.48478899,-0.110683213,8
Café 303,"001073 - Kennington Road Post Office, Oval","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,,Restaurant,51.48478899,-0.110683213,8
White Bear Theatre,"001073 - Kennington Road Post Office, Oval","[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,,Restaurant,51.48478899,-0.110683213,8
Madeira Star,"001073 - Kennington Road Post Office, Oval","[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,,Restaurant,51.48478899,-0.110683213,8
The Tommyfield,"001073 - Kennington Road Post Office, Oval","[{'alias': 'british', 'title': 'British'}]",3.5,££,Restaurant,51.48478899,-0.110683213,8
Sally White,"001073 - Kennington Road Post Office, Oval","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,££,Restaurant,51.48478899,-0.110683213,8
Viet Box,"001073 - Kennington Road Post Office, Oval","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,,Restaurant,51.48478899,-0.110683213,8
Dragon Castle,"001073 - Kennington Road Post Office, Oval","[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,££,Restaurant,51.48478899,-0.110683213,8
Pizza Express,"001073 - Kennington Road Post Office, Oval","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,££,Restaurant,51.48478899,-0.110683213,8
Rex Whistler Restaurant at Tate Britain,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'british', 'title': 'British'}]",4.5,£££,Restaurant,51.48591714,-0.124469948,17
Riverside Cafe,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,££,Restaurant,51.48591714,-0.124469948,17
The Rose,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,££,Restaurant,51.48591714,-0.124469948,17
Chino Latino,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,£££,Restaurant,51.48591714,-0.124469948,17
Waterfront London,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,,Restaurant,51.48591714,-0.124469948,17
Firecracker,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",4.0,££,Restaurant,51.48591714,-0.124469948,17
White Swan,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,££,Restaurant,51.48591714,-0.124469948,17
Queens Head Cafe,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,,Restaurant,51.48591714,-0.124469948,17
Kennington Lane Cafe,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,£,Restaurant,51.48591714,-0.124469948,17
Regency Café,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,£,Restaurant,51.48591714,-0.124469948,17
Footstool Restaurant,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'british', 'title': 'British'}]",4.0,££,Restaurant,51.48591714,-0.124469948,17
Tate Restaurant,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'british', 'title': 'British'}]",5.0,££,Restaurant,51.48591714,-0.124469948,17
Ma La,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'dimsum', 'title': 'Dim Sum'}]",4.5,££,Restaurant,51.48591714,-0.124469948,17
Zeitgeist,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'german', 'title': 'German'}]",4.0,££,Restaurant,51.48591714,-0.124469948,17
Daebak,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'korean', 'title': 'Korean'}]",4.0,,Restaurant,51.48591714,-0.124469948,17
The Corner Cafe,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",4.5,££,Restaurant,51.48591714,-0.124469948,17
White Horse & Bower,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,££,Restaurant,51.48591714,-0.124469948,17
Sapori,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",4.5,,Restaurant,51.48591714,-0.124469948,17
Duchy Arms,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.5,,Restaurant,51.48591714,-0.124469948,17
Pico Bar & Grill,"001000 - Vauxhall Cross, Vauxhall","[{'alias': 'portuguese', 'title': 'Portuguese'}]",3.5,££,Restaurant,51.48591714,-0.124469948,17
Kennington Lane Cafe,"001059 - Albert Embankment, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,£,Restaurant,51.49043573,-0.122806861,12
Waterfront London,"001059 - Albert Embankment, Vauxhall","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,,Restaurant,51.49043573,-0.122806861,12
Mumbai Delight,"001059 - Albert Embankment, Vauxhall","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,££,Restaurant,51.49043573,-0.122806861,12
Riverside Cafe,"001059 - Albert Embankment, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,££,Restaurant,51.49043573,-0.122806861,12
Daebak,"001059 - Albert Embankment, Vauxhall","[{'alias': 'korean', 'title': 'Korean'}]",4.0,,Restaurant,51.49043573,-0.122806861,12
Harar Restaurant,"001059 - Albert Embankment, Vauxhall","[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'thai', 'title': 'Thai'}]",4.5,££,Restaurant,51.49043573,-0.122806861,12
Vauxhall Street Food Garden,"001059 - Albert Embankment, Vauxhall","[{'alias': 'foodstands', 'title': 'Food Stands'}]",3.5,£,Restaurant,51.49043573,-0.122806861,12
Counter Vauxhall,"001059 - Albert Embankment, Vauxhall","[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,££,Restaurant,51.49043573,-0.122806861,12
Bonnington Café,"001059 - Albert Embankment, Vauxhall","[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,£,Restaurant,51.49043573,-0.122806861,12
Tia Maria Restaurant & Music Bar,"001059 - Albert Embankment, Vauxhall","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",3.5,,Restaurant,51.49043573,-0.122806861,12
Italo,"001059 - Albert Embankment, Vauxhall","[{'alias': 'delis', 'title': 'Delis'}]",4.5,££,Restaurant,51.49043573,-0.122806861,12
Rex Whistler Restaurant at Tate Britain,"001059 - Albert Embankment, Vauxhall","[{'alias': 'british', 'title': 'British'}]",4.5,£££,Restaurant,51.49043573,-0.122806861,12
The Rose,"001059 - Albert Embankment, Vauxhall","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,££,Restaurant,51.49043573,-0.122806861,12
Dirty Burger,"001059 - Albert Embankment, Vauxhall","[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,£,Restaurant,51.49043573,-0.122806861,12
White Swan,"001059 - Albert Embankment, Vauxhall","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,££,Restaurant,51.49043573,-0.122806861,12
Brunswick House,"001059 - Albert Embankment, Vauxhall","[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,££,Restaurant,51.49043573,-0.122806861,12
Parco Café,"001059 - Albert Embankment, Vauxhall","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,£,Restaurant,51.49043573,-0.122806861,12
Lucky Fish Bar,"001059 - Albert Embankment, Vauxhall","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,,Restaurant,51.49043573,-0.122806861,12
Nando's,"001059 - Albert Embankment, Vauxhall","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.5,£,Restaurant,51.49043573,-0.122806861,12
Darby's,"001059 - Albert Embankment, Vauxhall","[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,,Restaurant,51.49043573,-0.122806861,12
The Mayfair Chippy,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,££,Restaurant,51.4835074867,-0.147714557371,24
Mercato Mayfair,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",4.5,,Restaurant,51.4835074867,-0.147714557371,24
Honey & Co,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,££,Restaurant,51.4835074867,-0.147714557371,24
Flat Iron,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,££,Restaurant,51.4835074867,-0.147714557371,24
Chiltern Firehouse,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'hotels', 'title': 'Hotels'}]",4.0,££££,Restaurant,51.4835074867,-0.147714557371,24
Sketch,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,££££,Restaurant,51.4835074867,-0.147714557371,24
The Grazing Goat Marylebone,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'british', 'title': 'British'}]",4.0,££,Restaurant,51.4835074867,-0.147714557371,24
The Ivy Cafe - Marylebone,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,££,Restaurant,51.4835074867,-0.147714557371,24
The Golden Hind,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,££,Restaurant,51.4835074867,-0.147714557371,24
Conchiglia,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'italian', 'title': 'Italian'}]",4.5,££,Restaurant,51.4835074867,-0.147714557371,24
Fish Bone,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'british', 'title': 'British'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,£,Restaurant,51.4835074867,-0.147714557371,24
Opso,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'greek', 'title': 'Greek'}]",4.0,££,Restaurant,51.4835074867,-0.147714557371,24
Kibele,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'turkish', 'title': 'Turkish'}]",5.0,££,Restaurant,51.4835074867,-0.147714557371,24
Pachamama,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.5,£££,Restaurant,51.4835074867,-0.147714557371,24
Madera at Treehouse London,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,,Restaurant,51.4835074867,-0.147714557371,24
Beast,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,££££,Restaurant,51.4835074867,-0.147714557371,24
Patty & Bun,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,££,Restaurant,51.4835074867,-0.147714557371,24
Le Relais de Venise L'Entrecôte,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,£££,Restaurant,51.4835074867,-0.147714557371,24
2 Veneti,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'italian', 'title': 'Italian'}]",4.5,£££,Restaurant,51.4835074867,-0.147714557371,24
The Coach Makers Arms Marylebone,"300221 - Battersea Power Station, Battersea Park","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,£££,Restaurant,51.4835074867,-0.147714557371,24
The Golden Chippy,"200011 - Furze Green, Bow","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",5.0,££,Restaurant,51.519265,-0.021345,1
Goddards at Greenwich,"200011 - Furze Green, Bow","[{'alias': 'british', 'title': 'British'}]",4.5,£,Restaurant,51.519265,-0.021345,1
